['baoding', u'2016-01-26 23:00:00', u'195', u'146', u'208', u'3.6', u'109', u'7', u'21', u'168']
['yulinshi', u'2016-01-26 23:00:00', u'136', u'103', u'168', u'4.67', u'92', u'3', u'29', u'133']
['baotou', u'2016-01-26 23:00:00', u'111', u'83', u'144', u'2.38', u'72', u'7', u'32', u'64']
['jinzhou', u'2016-01-26 23:00:00', u'114', u'85', u'122', u'1.42', u'67', u'25', u'44', u'119']
['yangjiang', u'2016-01-26 23:00:00', u'26', u'18', u'0', u'0.79', u'28', u'40', u'43', u'2']
['haerbin', u'2016-01-26 23:00:00', u'78', u'57', u'64', u'1.26', u'42', u'21', u'20', u'56']
['hanzhong', u'2016-01-26 23:00:00', u'177', u'133', u'182', u'2.57', u'69', u'18', u'53', u'23']
['diqingzhou', u'2016-01-26 23:00:00', u'26', u'14', u'20', u'0.63', u'11', u'47', u'50', u'13']
['putian', u'2016-01-26 23:00:00', u'43', u'30', u'31', u'0.57', u'27', u'36', u'39', u'4']
['liaocheng', u'2016-01-26 23:00:00', u'186', u'140', u'199', u'3.42', u'92', u'7', u'29', u'76']
['daqing', u'2016-01-26 23:00:00', u'46', u'32', u'45', u'0.53', u'17', u'47', u'43', u'20']
['anshan', u'2016-01-26 23:00:00', u'78', u'56', u'103', u'1.61', u'60', u'20', u'35', u'114']
['laixi', u'2016-01-26 23:00:00', u'89', u'66', u'107', u'2.15', u'59', u'20', u'34', u'57']
['qingyang', u'2016-01-26 23:00:00', u'61', u'43', u'69', u'1.32', u'17', u'46', u'50', u'54']
['yuncheng', u'2016-01-26 23:00:00', u'138', u'105', u'148', u'3.82', u'79', u'20', u'35', u'221']
['ganzhou', u'2016-01-26 23:00:00', u'69', u'49', u'73', u'0.96', u'43', u'38', u'28', u'13']
['zhongwei', u'2016-01-26 23:00:00', u'199', u'149', u'104', u'1.44', u'54', u'17', u'40', u'101']
['xuancheng', u'2016-01-26 23:00:00', u'65', u'44', u'78', u'0.58', u'87', u'51', u'65', u'11']
['zhengzhou', u'2016-01-26 23:00:00', u'100', u'60', u'148', u'1.56', u'83', u'13', u'35', u'35']
['tongrendiqu', u'2016-01-26 23:00:00', u'60', u'24', u'68', u'0.85', u'14', u'38', u'39', u'12']
['suizhou', u'2016-01-26 23:00:00', u'153', u'116', u'176', u'1.87', u'82', u'14', u'38', u'129']
['rikazediqu', u'2016-01-26 23:00:00', u'204', u'153', u'241', u'1.31', u'53', u'36', u'71', u'24']
['rizhao', u'2016-01-26 23:00:00', u'206', u'155', u'248', u'2.6', u'89', u'4', u'15', u'94']
['neijiang', u'2016-01-26 23:00:00', u'87', u'64', u'121', u'0.83', u'62', u'16', u'40', u'21']
['liaoyuan', u'2016-01-26 23:00:00', u'60', u'42', u'49', u'1.08', u'27', u'45', u'55', u'66']
['shaoyang', u'2016-01-26 23:00:00', u'88', u'65', u'108', u'0.77', u'36', u'35', u'50', u'25']
['changdudiqu', u'2016-01-26 23:00:00', u'121', u'91', u'172', u'3.06', u'48', u'21', u'59', u'12']
['shangqiu', u'2016-01-26 23:00:00', u'146', u'111', u'171', u'1.8', u'73', u'8', u'26', u'66']
['wafangdian', u'2016-01-26 23:00:00', u'108', u'80', u'92', u'1.09', u'69', u'10', u'25', u'207']
['rushan', u'2016-01-26 23:00:00', u'70', u'49', u'88', u'1.7', u'33', u'17', u'27', u'113']
['akesudiqu', u'2016-01-26 23:00:00', u'129', u'79', u'205', u'2.1', u'78', u'30', u'63', u'64']
['ezhou', u'2016-01-26 23:00:00', u'83', u'61', u'106', u'1.86', u'53', u'38', u'55', u'42']
['zhanjiang', u'2016-01-26 23:00:00', u'36', u'25', u'24', u'0.86', u'17', u'34', u'45', u'6']
['kunshan', u'2016-01-26 23:00:00', u'82', u'60', u'108', u'0.95', u'97', u'5', u'20', u'26']
['nanning', u'2016-01-26 23:00:00', u'63', u'44', u'51', u'0.96', u'46', u'26', u'33', u'9']
['fuzhoushi', u'2016-01-26 23:00:00', u'76', u'42', u'100', u'1.34', u'60', u'5', u'25', u'15']
['guiyang', u'2016-01-26 23:00:00', u'65', u'46', u'78', u'0.6', u'29', u'51', u'54', u'31']
['dalizhou', u'2016-01-26 23:00:00', u'42', u'29', u'0', u'0.3', u'4', u'63', u'59', u'8']
['naqudiqu', u'2016-01-26 23:00:00', u'99', u'74', u'87', u'3.25', u'26', u'14', u'32', u'40']
['fuzhou', u'2016-01-26 23:00:00', u'56', u'39', u'55', u'0.86', u'72', u'11', u'31', u'7']
['linfen', u'2016-01-26 23:00:00', u'240', u'189', u'212', u'4.71', u'54', u'10', u'24', u'148']
['loudi', u'2016-01-26 23:00:00', u'81', u'59', u'110', u'1.25', u'32', u'50', u'66', u'27']
['yulin', u'2016-01-26 23:00:00', u'27', u'16', u'21', u'1.01', u'19', u'55', u'52', u'5']
['dehongzhou', u'2016-01-26 23:00:00', u'55', u'35', u'58', u'1.61', u'30', u'15', u'46', u'5']
['yongzhou', u'2016-01-26 23:00:00', u'64', u'38', u'75', u'0.94', u'35', u'39', u'45', u'35']
['shuangyashan', u'2016-01-26 23:00:00', u'38', u'26', u'35', u'0.7', u'28', u'57', u'60', u'30']
['chaozhou', u'2016-01-26 23:00:00', u'28', u'19', u'27', u'0.79', u'18', u'50', u'40', u'7']
['jining', u'2016-01-26 23:00:00', u'132', u'100', u'142', u'2.48', u'81', u'11', u'22', u'133']
['mudanjiang', u'2016-01-26 23:00:00', u'108', u'80', u'109', u'1.69', u'31', u'25', u'27', u'48']
['handan', u'2016-01-26 23:00:00', u'98', u'73', u'104', u'2.35', u'75', u'21', u'47', u'144']
['wulumuqi', u'2016-01-26 23:00:00', u'339', u'288', u'346', u'4.01', u'117', u'3', u'10', u'24']
['xuchang', u'2016-01-26 23:00:00', u'88', u'47', u'124', u'2.08', u'60', u'25', u'37', u'46']
['gannanzhou', u'2016-01-26 23:00:00', u'75', u'54', u'0', u'1.22', u'29', u'47', u'63', u'41']
['suzhoushi', u'2016-01-26 23:00:00', u'96', u'71', u'94', u'2.32', u'54', u'137', u'129', u'37']
['yilihasakezhou', u'2016-01-26 23:00:00', u'174', u'131', u'154', u'7.57', u'104', u'4', u'46', u'83']
['qiandongnanzhou', u'2016-01-26 23:00:00', u'78', u'57', u'80', u'0.56', u'36', u'23', u'22', u'30']
['quzhou', u'2016-01-26 23:00:00', u'83', u'49', u'113', u'1.21', u'82', u'18', u'30', u'18']
['shangrao', u'2016-01-26 23:00:00', u'74', u'37', u'96', u'0.88', u'53', u'15', u'35', u'33']
['zunyi', u'2016-01-26 23:00:00', u'86', u'63', u'87', u'1.01', u'35', u'33', u'40', u'39']
['lishui', u'2016-01-26 23:00:00', u'57', u'38', u'61', u'0.65', u'51', u'8', u'15', u'5']
['hegang', u'2016-01-26 23:00:00', u'43', u'26', u'42', u'1.03', u'19', u'52', u'56', u'17']
['qingdao', u'2016-01-26 23:00:00', u'143', u'109', u'187', u'1.95', u'67', u'21', u'31', u'90']
['zhuji', u'2016-01-26 23:00:00', u'0', u'0', u'0', u'0.0', u'0', u'0', u'0', u'0']
['bayannaoer', u'2016-01-26 23:00:00', u'198', u'148', u'205', u'2.96', u'83', u'7', u'33', u'200']
['suqian', u'2016-01-26 23:00:00', u'125', u'94', u'136', u'2.02', u'76', u'16', u'33', u'63']
['ningde', u'2016-01-26 23:00:00', u'39', u'27', u'38', u'0.87', u'32', u'23', u'30', u'5']
['meizhou', u'2016-01-26 23:00:00', u'61', u'43', u'31', u'0.94', u'56', u'6', u'9', u'4']
['jian', u'2016-01-26 23:00:00', u'61', u'42', u'69', u'0.54', u'45', u'19', u'35', u'18']
['luan', u'2016-01-26 23:00:00', u'54', u'33', u'55', u'0.66', u'35', u'36', u'38', u'12']
['shangluo', u'2016-01-26 23:00:00', u'85', u'43', u'117', u'2.75', u'58', u'16', u'43', u'45']
['zibo', u'2016-01-26 23:00:00', u'181', u'136', u'226', u'2.62', u'83', u'10', u'19', u'151']
['shannandiqu', u'2016-01-26 23:00:00', u'25', u'16', u'24', u'0.92', u'12', u'34', u'41', u'4']
['wulanchabu', u'2016-01-26 23:00:00', u'60', u'42', u'63', u'0.75', u'57', u'26', u'40', u'35']
['chengde', u'2016-01-26 23:00:00', u'69', u'49', u'63', u'1.42', u'63', u'14', u'41', u'28']
['shizuishan', u'2016-01-26 23:00:00', u'160', u'121', u'207', u'2.07', u'57', u'12', u'44', u'294']
['tonghua', u'2016-01-26 23:00:00', u'92', u'68', u'130', u'0.44', u'71', u'5', u'19', u'90']
['chuxiongzhou', u'2016-01-26 23:00:00', u'53', u'19', u'54', u'0.5', u'11', u'52', u'52', u'15']
['xilinguolemeng', u'2016-01-26 23:00:00', u'43', u'10', u'14', u'0.57', u'8', u'88', u'85', u'23']
['yilihasake', u'2016-01-15 21:00:00', u'0', u'0', u'0', u'0.0', u'0', u'0', u'0', u'0']
['zhaotong', u'2016-01-26 23:00:00', u'71', u'48', u'90', u'0.96', u'27', u'51', u'78', u'33']
['yiyang', u'2016-01-26 23:00:00', u'75', u'45', u'97', u'0.78', u'48', u'56', u'66', u'23']
['xiaogan', u'2016-01-26 23:00:00', u'105', u'78', u'153', u'2.81', u'96', u'4', u'16', u'41']
['xianyang', u'2016-01-26 23:00:00', u'105', u'75', u'157', u'2.49', u'84', u'12', u'31', u'19']
['wenzhou', u'2016-01-26 23:00:00', u'114', u'85', u'167', u'1.56', u'82', u'3', u'15', u'20']
['zhoushan', u'2016-01-26 23:00:00', u'33', u'16', u'27', u'0.68', u'34', u'66', u'64', u'9']
['aletaidiqu', u'2016-01-26 23:00:00', u'37', u'7', u'18', u'1.08', u'15', u'78', u'72', u'10']
['weinan', u'2016-01-26 23:00:00', u'84', u'46', u'116', u'2.3', u'67', u'9', u'31', u'37']
['luzhou', u'2016-01-26 23:00:00', u'111', u'83', u'118', u'0.55', u'49', u'6', u'22', u'19']
['liuzhou', u'2016-01-26 23:00:00', u'54', u'37', u'44', u'0.92', u'42', u'41', u'47', u'13']
['luohe', u'2016-01-26 23:00:00', u'199', u'149', u'220', u'1.78', u'66', u'35', u'57', u'83']
['chizhou', u'2016-01-26 23:00:00', u'83', u'44', u'114', u'0.97', u'75', u'7', u'21', u'9']
['jingmen', u'2016-01-26 23:00:00', u'107', u'64', u'162', u'0.86', u'60', u'36', u'46', u'38']
['yushuzhou', u'2016-01-26 23:00:00', u'42', u'24', u'41', u'1.1', u'11', u'13', u'22', u'4']
['sanmenxia', u'2016-01-26 23:00:00', u'86', u'63', u'111', u'2.89', u'67', u'13', u'34', u'55']
['bijie', u'2016-01-26 23:00:00', u'66', u'47', u'70', u'1.03', u'18', u'28', u'28', u'14']
['dezhou', u'2016-01-26 23:00:00', u'132', u'100', u'185', u'1.85', u'85', u'4', u'24', u'67']
['kashediqu', u'2016-01-26 23:00:00', u'204', u'153', u'269', u'2.99', u'68', u'15', u'45', u'13']
['jixi', u'2016-01-26 23:00:00', u'38', u'26', u'35', u'0.87', u'21', u'54', u'57', u'21']
['chaoyang', u'2016-01-26 23:00:00', u'34', u'23', u'33', u'1.7', u'20', u'40', u'43', u'49']
['yiwu', u'2016-01-26 23:00:00', u'109', u'81', u'141', u'1.63', u'83', u'4', u'17', u'25']
['changjizhou', u'2016-01-26 23:00:00', u'240', u'155', u'377', u'2.09', u'90', u'46', u'51', u'20']
['nanyang', u'2016-01-26 23:00:00', u'138', u'95', u'223', u'1.91', u'66', u'20', u'40', u'41']
['fangchenggang', u'2016-01-26 23:00:00', u'36', u'25', u'27', u'0.44', u'16', u'50', u'53', u'2']
['taizhoushi', u'2016-01-26 23:00:00', u'94', u'70', u'135', u'1.06', u'78', u'22', u'42', u'35']
['shenzhen', u'2016-01-26 23:00:00', u'54', u'37', u'54', u'0.72', u'51', u'42', u'38', u'6']
['wendeng', u'2016-01-26 23:00:00', u'83', u'61', u'109', u'1.76', u'49', u'25', u'41', u'31']
['xinyu', u'2016-01-26 23:00:00', u'67', u'40', u'82', u'0.78', u'24', u'27', u'35', u'11']
['hetiandiqu', u'2016-01-26 23:00:00', u'204', u'123', u'352', u'1.94', u'41', u'17', u'32', u'173']
['chengdu', u'2016-01-26 23:00:00', u'80', u'58', u'102', u'1.03', u'72', u'32', u'59', u'12']
['qiannanzhou', u'2016-01-26 23:00:00', u'50', u'35', u'48', u'0.25', u'9', u'71', u'74', u'4']
['huangshan', u'2016-01-26 23:00:00', u'54', u'31', u'56', u'0.19', u'34', u'33', u'53', u'8']
['baoji', u'2016-01-26 23:00:00', u'138', u'105', u'149', u'1.85', u'63', u'21', u'56', u'19']
['taiyuan', u'2016-01-26 23:00:00', u'98', u'73', u'118', u'2.71', u'52', u'5', u'19', u'147']
['wujiang', u'2016-01-26 23:00:00', u'91', u'67', u'120', u'1.0', u'84', u'9', u'37', u'57']
['suining', u'2016-01-26 23:00:00', u'89', u'66', u'124', u'1.69', u'55', u'16', u'52', u'13']
['linyi', u'2016-01-26 23:00:00', u'202', u'151', u'262', u'2.84', u'90', u'6', u'20', u'127']
['wuzhong', u'2016-01-26 23:00:00', u'153', u'116', u'125', u'1.9', u'97', u'18', u'32', u'85']
['huizhou', u'2016-01-26 23:00:00', u'36', u'25', u'31', u'0.61', u'20', u'47', u'43', u'3']
['baicheng', u'2016-01-26 23:00:00', u'45', u'27', u'44', u'0.53', u'12', u'54', u'56', u'14']
['maanshan', u'2016-01-26 23:00:00', u'83', u'49', u'113', u'1.97', u'59', u'6', u'23', u'25']
['shantou', u'2016-01-26 23:00:00', u'88', u'64', u'123', u'1.14', u'52', u'15', u'19', u'20']
