['dazhou', u'2016-01-26 23:00:00', u'\u5e02\u653f\u4e2d\u5fc3', u'222', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'172', u'313', u'2.809', u'107', u'17', u'30', u'10']
['zhumadian', u'2016-01-26 23:00:00', u'\u5929\u65b9\u4e8c\u5206\u5382', u'119', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'76', u'188', u'1.008', u'65', u'34', u'52', u'51']
['longnan', u'2016-01-26 23:00:00', u'\u6ee8\u6c5f\u4e2d\u5b66', u'87', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'64', u'72', u'0.83', u'30', u'57', u'60', u'31']
['wenshanzhou', u'2016-01-26 23:00:00', u'\u5e02\u4fbf\u6c11\u670d\u52a1\u4e2d\u5fc3', u'37', u'\u4f18', u'_', u'22', u'37', u'1.258', u'20', u'12', u'18', u'6']
['nantong', u'2016-01-26 23:00:00', u'\u7d2b\u7405\u5b66\u9662', u'73', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'53', u'92', u'0.4', u'69', u'23', u'24', u'35']
['liangshanzhou', u'2016-01-26 23:00:00', u'\u957f\u5b89', u'89', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'66', u'84', u'1.637', u'42', u'49', u'73', u'30']
['weifang', u'2016-01-26 23:00:00', u'\u574a\u5b50\u90ae\u653f', u'140', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'107', u'181', u'1.755', u'77', u'11', u'29', u'77']
['binzhou', u'2016-01-26 23:00:00', u'\u5317\u4e2d\u65b0\u6821', u'82', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'52', u'113', u'2.764', u'53', u'8', u'27', u'40']
['shenyang', u'2016-01-26 23:00:00', u'\u88d5\u519c\u8def', u'110', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'83', u'122', u'1.267', u'91', u'19', u'38', u'171']
['huangnanzhou', u'2016-01-26 23:00:00', u'\u540c\u4ec1\u53bf\u9686\u52a1\u9547', u'69', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'50', u'74', u'0.444', u'7', u'52', u'66', u'19']
['pingxiang', u'2016-01-26 23:00:00', u'\u5b89\u6e90\u533a\u653f\u5e9c', u'103', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'77', u'125', u'1.347', u'26', u'23', u'21', u'27']
['wujiaqu', u'2016-01-26 23:00:00', u'\u519c\u6c34\u5927\u53a6', u'393', u'\u4e25\u91cd\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'343', u'395', u'3.734', u'112', u'2', u'13', u'47']
['tianjin', u'2016-01-26 23:00:00', u'\u5bbe\u6c34\u897f\u9053', u'113', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'52', u'175', u'2.186', u'88', u'2', u'15', u'17']
['panjin', u'2016-01-26 23:00:00', u'\u65b0\u751f\u8857\u9053', u'36', u'\u4f18', u'_', u'18', u'36', u'0.542', u'14', u'79', u'80', u'15']
['zhenjiang', u'2016-01-26 23:00:00', u'\u5e02\u75be\u63a7\u4e2d\u5fc3', u'103', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'77', u'96', u'1.31', u'60', u'23', u'46', u'23']
['guigang', u'2016-01-26 23:00:00', u'\u8377\u57ce\u5b50\u7ad9', u'39', u'\u4f18', u'_', u'27', u'_', u'0.356', u'20', u'68', u'68', u'41']
['zhongshan', u'2016-01-26 23:00:00', u'\u957f\u6c5f\u65c5\u6e38\u533a', u'43', u'\u4f18', u'_', u'28', u'43', u'1.464', u'69', u'9', u'14', u'7']
['guoluozhou', u'2016-01-26 23:00:00', u'\u739b\u6c81\u53bf\u5927\u6b66\u9547', u'85', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'63', u'76', u'0.758', u'7', u'50', u'75', u'26']
['lianyungang', u'2016-01-26 23:00:00', u'\u5f00\u53d1\u533a\u6052\u745e\u533b\u836f\u516c\u53f8', u'140', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'107', u'162', u'1.506', u'93', u'8', u'30', u'90']
['lvliang', u'2016-01-26 23:00:00', u'\u9a6c\u8302\u5e84\u5c0f\u5b66', u'98', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'53', u'145', u'2.312', u'21', u'8', u'12', u'12']
['jinchang', u'2016-01-26 23:00:00', u'\u516c\u53f8\u4e8c\u62db', u'128', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'93', u'206', u'2.685', u'40', u'44', u'58', u'22']
['yichun', u'2016-01-26 23:00:00', u'\u5e02\u5e7f\u7535\u5c40', u'106', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'67', u'161', u'1.947', u'72', u'10', u'33', u'74']
['zhangjiajie', u'2016-01-26 23:00:00', u'\u8881\u5bb6\u754c', u'62', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'44', u'71', u'1.266', u'10', u'80', u'88', u'3']
['jiangyin', u'2016-01-26 23:00:00', u'\u7b2c\u4e8c\u5b9e\u9a8c\u5c0f\u5b66', u'93', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'69', u'118', u'1.174', u'85', u'22', u'38', u'57']
['jingdezhen', u'2016-01-26 23:00:00', u'\u9676\u7814\u6240', u'73', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'50', u'96', u'0.394', u'48', u'9', u'50', u'5']
['yinchuan', u'2016-01-26 23:00:00', u'\u5b66\u9662\u8def', u'70', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'51', u'57', u'1.955', u'46', u'54', u'66', u'54']
['zhaoqing', u'2016-01-26 23:00:00', u'\u4e03\u661f\u5ca9\u5b50\u7ad9', u'_', '-', u'_', u'_', u'_', u'_', u'_', u'_', u'_', u'_']
['tieling', u'2016-01-26 23:00:00', u'\u91d1\u6c99\u6c5f\u8def\u5317', u'90', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'67', u'84', u'0.55', u'72', u'18', u'43', u'104']
['laiwu', u'2016-01-26 23:00:00', u'\u65e5\u5347\u56fd\u9645', u'210', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'160', u'256', u'3.615', u'2', u'3', u'5', u'146']
['nanping', u'2016-01-26 23:00:00', u'\u5357\u5e73\u4e03\u4e2d', u'60', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'43', u'_', u'0.989', u'35', u'10', u'25', u'6']
['jincheng', u'2016-01-26 23:00:00', u'\u767d\u9a6c\u5bfa', u'65', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'30', u'79', u'1.174', u'61', u'27', u'26', u'137']
['ningbo', u'2016-01-26 23:00:00', u'\u4e07\u91cc\u56fd\u9645\u5b66\u6821', u'55', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'27', u'60', u'0.486', u'35', u'64', u'55', u'10']
['puer', u'2016-01-26 23:00:00', u'\u666e\u6d31\u7b2c\u4e8c\u4e2d\u5b66', u'54', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'38', u'42', u'0.558', u'15', u'15', u'21', u'11']
['dalian', u'2016-01-26 23:00:00', u'\u53ccD\u6e2f', u'42', u'\u4f18', u'_', u'17', u'42', u'0.247', u'6', u'101', u'103', u'13']
['yingkou', u'2016-01-26 23:00:00', u'\u955c\u6e56\u897f\u8def', u'55', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'28', u'60', u'0.573', u'43', u'58', u'69', u'31']
['panzhihua', u'2016-01-26 23:00:00', u'\u56db\u5341\u4e2d\u5c0f', u'94', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'70', u'116', u'3.293', u'61', u'6', u'22', u'73']
['mianyang', u'2016-01-26 23:00:00', u'\u4e09\u6c34\u5382', u'100', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'75', u'134', u'0.685', u'98', u'6', u'43', u'17']
['baise', u'2016-01-26 23:00:00', u'\u5e02\u4e2d\u5fc3\u8840\u7ad9', u'48', u'\u4f18', u'_', u'33', u'_', u'0.513', u'12', u'46', u'42', u'6']
['yangquan', u'2016-01-26 23:00:00', u'\u5927\u9633\u6cc9', u'56', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'28', u'61', u'0.361', u'14', u'30', u'32', u'68']
['yantai', u'2016-01-26 23:00:00', u'\u725f\u5e73\u73af\u4fdd\u5c40', u'210', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'160', u'186', u'5.393', u'75', u'4', u'17', u'45']
['quanzhou', u'2016-01-26 23:00:00', u'\u6e05\u6e90\u5c71', u'35', u'\u4f18', u'_', u'24', u'33', u'0.439', u'12', u'56', u'70', u'2']
['suihua', u'2016-01-26 23:00:00', u'\u515a\u653f\u529e\u516c\u4e2d\u5fc3', u'40', u'\u4f18', u'_', u'28', u'34', u'0.517', u'25', u'38', u'51', u'20']
['qianxinanzhou', u'2016-01-26 23:00:00', u'\u576a\u4e1c\u5927\u9053', u'49', u'\u4f18', u'_', u'34', u'46', u'0.921', u'14', u'51', u'55', u'12']
['huludao', u'2016-01-26 23:00:00', u'\u4e1c\u57ce\u533a', u'100', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'75', u'134', u'1.702', u'57', u'16', u'33', u'84']
['chifeng', u'2016-01-26 23:00:00', u'\u677e\u5c71\u8def', u'39', u'\u4f18', u'_', u'21', u'39', u'0.056', u'33', u'42', u'47', u'21']
['chuzhou', u'2016-01-26 23:00:00', u'\u76d1\u6d4b\u7ad9', u'100', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'75', u'_', u'0.847', u'68', u'62', u'56', u'25']
['yunfu', u'2016-01-26 23:00:00', u'\u7267\u7f8a', u'33', u'\u4f18', u'_', u'17', u'23', u'1.251', u'66', u'_', u'46', u'22']
['longyan', u'2016-01-26 23:00:00', u'\u9f99\u5ca9\u5b66\u9662', u'89', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'66', u'_', u'0.996', u'67', u'1', u'6', u'13']
['xinxiang', u'2016-01-26 23:00:00', u'\u73af\u4fdd\u4e1c\u9662', u'129', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'98', u'136', u'3.241', u'67', u'10', u'25', u'128']
['haikou', u'2016-01-26 23:00:00', u'\u9f99\u534e\u8def\u73af\u4fdd\u5c40\u5bbf\u820d', u'28', u'\u4f18', u'_', u'19', u'23', u'0.594', u'1', u'65', u'70', u'8']
['guangyuan', u'2016-01-26 23:00:00', u'\u76d1\u6d4b\u7ad9', u'99', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'74', u'112', u'1.288', u'22', u'88', u'92', u'18']
['taizhou', u'2016-01-26 23:00:00', u'\u8def\u6865\u7530\u6d0b\u738b', u'67', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'48', u'_', u'0.743', u'40', u'40', u'57', u'9']
['huainan', u'2016-01-26 23:00:00', u'\u76ca\u76ca\u4e73\u4e1a\u5de5\u4e1a\u56ed', u'125', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'95', u'_', u'0.818', u'83', u'22', u'38', u'9']
['heihe', u'2016-01-26 23:00:00', u'\u5730\u9707\u5c40', u'16', u'\u4f18', u'_', u'_', u'16', u'0.186', u'9', u'51', u'50', u'30']
['shaoguan', u'2016-01-26 23:00:00', u'\u66f2\u6c5f\u76d1\u6d4b\u7ad9', u'48', u'\u4f18', u'_', u'29', u'48', u'0.822', u'44', u'23', u'22', u'10']
['huanggang', u'2016-01-26 23:00:00', u'\u804c\u5de5\u4e2d\u5fc3', u'74', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'54', u'86', u'0.833', u'39', u'67', u'71', u'17']
['yixing', u'2016-01-26 23:00:00', u'\u5b9c\u56ed', u'58', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'_', u'66', u'1.294', u'79', u'41', u'79', u'17']
['wuhu', u'2016-01-26 23:00:00', u'\u4e94\u4e03\u4e8c\u96f6\u5382', u'85', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'56', u'119', u'1.058', u'96', u'26', u'28', u'9']
['haixizhou', u'2016-01-26 23:00:00', u'\u5fb7\u4ee4\u54c8\u5e02', u'39', u'\u4f18', u'_', u'27', u'27', u'2.025', u'25', u'57', u'77', u'28']
['nujiangzhou', u'2016-01-26 23:00:00', u'\u6cf8\u6c34\u4e00\u4e2d', u'57', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'34', u'63', u'_', u'12', u'9', u'36', u'7']
['siping', u'2016-01-26 23:00:00', u'\u5883\u56ed', u'88', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'65', u'87', u'2.015', u'34', u'31', u'35', u'51']
['deyang', u'2016-01-26 23:00:00', u'\u8010\u706b\u6750\u6599\u5382', u'89', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'66', u'74', u'0.657', u'13', u'42', u'48', u'10']
['changde', u'2016-01-26 23:00:00', u'\u767d\u9e64\u5c71', u'139', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'106', u'_', u'0.386', u'2', u'17', u'18', u'12']
['zhangqiu', u'2016-01-26 23:00:00', u'\u660e\u6c34\u5f00\u53d1\u533a', u'197', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'138', u'343', u'2.102', u'79', u'5', u'14', u'95']
['fuyangshi', u'2016-01-26 23:00:00', u'\u5bcc\u6625\u4e8c\u5c0f', u'101', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'40', u'152', u'0.924', u'50', u'41', u'43', u'8']
['xiamen', u'2016-01-26 23:00:00', u'\u6e56\u91cc\u4e2d\u5b66', u'43', u'\u4f18', u'_', u'30', u'_', u'0.57', u'61', u'20', u'20', u'14']
['weihai', u'2016-01-26 23:00:00', u'\u5e02\u76d1\u6d4b\u7ad9', u'60', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'31', u'69', u'1.248', u'42', u'34', u'45', u'16']
['jiamusi', u'2016-01-26 23:00:00', u'\u56db\u4e30', u'30', u'\u4f18', u'_', u'11', u'30', u'0.888', u'7', u'67', u'66', u'8']
['chenzhou', u'2016-01-26 23:00:00', u'\u5e02\u73af\u4fdd\u5c40', u'75', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'49', u'100', u'1.114', u'65', u'8', u'16', u'21']
['jiaozuo', u'2016-01-26 23:00:00', u'\u5f71\u89c6\u57ce', u'78', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'46', u'105', u'2.524', u'28', u'50', u'61', u'67']
['hangzhou', u'2016-01-26 23:00:00', u'\u4e91\u6816', u'64', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'37', u'78', u'0.654', u'64', u'4', u'23', u'6']
['daxinganlingde', u'2016-01-10 08:00:00', u'\u516c\u5b89\u5c40', u'_', u'\u2014', u'\u2014', u'_', u'_', u'_', u'_', u'_', u'_', u'_']
['jinhua', u'2016-01-26 23:00:00', u'\u76d1\u6d4b\u7ad9', u'74', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'54', u'89', u'0.733', u'56', u'3', u'28', u'8']
['bengbu', u'2016-01-26 23:00:00', u'\u9ad8\u65b0\u533a', u'152', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'116', u'175', u'1.1', u'62', u'14', u'39', u'30']
['shuozhou', u'2016-01-26 23:00:00', u'\u5e02\u4e8c\u4e2d', u'94', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'70', u'100', u'2.127', u'60', u'6', u'35', u'118']
['hebi', u'2016-01-26 23:00:00', u'\u8fce\u5bbe\u9986', u'84', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'57', u'118', u'2.81', u'88', u'17', u'38', u'57']
['qinhuangdao', u'2016-01-26 23:00:00', u'\u5efa\u8bbe\u5927\u53a6', u'84', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'45', u'118', u'1.454', u'69', u'11', u'22', u'31']
['xining', u'2016-01-26 23:00:00', u'\u7b2c\u4e94\u6c34\u5382', u'170', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'129', u'184', u'3.573', u'24', u'26', u'41', u'34']
['dongguan', u'2016-01-26 23:00:00', u'\u839e\u57ce\u68a8\u5ddd', u'60', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'43', u'_', u'0.681', u'45', u'16', u'28', u'15']
['jiangmen', u'2016-01-26 23:00:00', u'\u4e1c\u6e56', u'21', u'\u4f18', u'_', u'14', u'15', u'0.819', u'42', u'27', u'21', u'10']
['jiaozhou', u'2016-01-26 23:00:00', u'\u80f6\u5dde\u4e00\u4e2d', u'180', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'136', u'249', u'3.394', u'58', u'7', u'28', u'126']
['leshan', u'2016-01-26 23:00:00', u'\u5e02\u76d1\u6d4b\u7ad9', u'109', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'82', u'123', u'0.771', u'39', u'36', u'61', u'25']
['xuzhou', u'2016-01-26 23:00:00', u'\u94dc\u5c71\u533a\u73af\u4fdd\u5c40', u'123', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'93', u'179', u'1.886', u'78', u'8', u'29', u'20']
['jiayuguan', u'2016-01-26 23:00:00', u'\u9152\u94a2\u5bbe\u9986', u'64', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'42', u'78', u'0.63', u'36', u'69', u'89', u'11']
['anyang', u'2016-01-26 23:00:00', u'\u94c1\u4f5b\u5bfa', u'139', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'106', u'140', u'4.792', u'91', u'11', u'26', u'226']
['cangzhou', u'2016-01-26 23:00:00', u'\u5e02\u73af\u4fdd\u5c40', u'57', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'35', u'64', u'2.011', u'43', u'7', u'24', u'26']
['zigong', u'2016-01-26 23:00:00', u'\u6625\u534e\u8def', u'128', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'97', u'156', u'0.852', u'78', u'20', u'33', u'19']
['lasa', u'2016-01-26 23:00:00', u'\u62c9\u8428\u706b\u8f66\u7ad9', u'35', u'\u4f18', u'_', u'24', u'28', u'0.644', u'14', u'58', u'68', u'8']
['hamidiqu', u'2016-01-26 23:00:00', u'\u54c8\u5bc6\u5e08\u8303\u5b66\u6821', u'68', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'39', u'86', u'2.808', u'36', u'8', u'23', u'6']
['xianning', u'2016-01-26 23:00:00', u'\u957f\u6c5f\u4ea7\u4e1a\u56ed', u'78', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'52', u'105', u'0.746', u'43', u'36', u'69', u'9']
['hefei', u'2016-01-26 23:00:00', u'\u9ad8\u65b0\u533a', u'72', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'52', u'_', u'0.976', u'14', u'44', u'67', u'34']
['xiangtan', u'2016-01-26 23:00:00', u'\u97f6\u5c71', u'88', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'65', u'87', u'1.364', u'41', u'30', u'41', u'6']
['meishan', u'2016-01-26 23:00:00', u'\u5e02\u76d1\u6d4b\u7ad9', u'103', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'77', u'127', u'0.62', u'33', u'50', u'63', u'14']
['jinan', u'2016-01-26 23:00:00', u'\u957f\u6e05\u515a\u6821', u'266', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'216', u'303', u'2.82', u'91', u'11', u'24', u'168']
['wuzhou', u'2016-01-26 23:00:00', u'\u9f99\u65b0', u'38', u'\u4f18', u'_', u'26', u'_', u'0.543', u'26', u'51', u'45', u'3']
['qingyuan', u'2016-01-26 23:00:00', u'\u73af\u4fdd\u5927\u697c', u'39', u'\u4f18', u'_', u'27', u'_', u'0.738', u'23', u'50', u'48', u'4']
['yaan', u'2016-01-26 23:00:00', u'\u5ddd\u519c\u5927', u'73', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'53', u'76', u'0.483', u'20', u'6', u'12', u'7']
['jiaonan', u'2016-01-26 23:00:00', u'2\u53f7\u5b50\u7ad9', u'135', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'103', u'164', u'2.978', u'119', u'6', u'30', u'66']
['zhangye', u'2016-01-26 23:00:00', u'\u79d1\u59d4', u'65', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'47', u'60', u'2.989', u'83', u'28', u'80', u'212']
['taian', u'2016-01-26 23:00:00', u'\u7535\u529b\u5b66\u6821', u'246', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'196', u'319', u'4.685', u'110', u'7', u'22', u'160']
['abazhou', u'2016-01-26 23:00:00', u'\u9a6c\u5e08\u6821', u'33', u'\u4f18', u'_', u'23', u'33', u'0.408', u'9', u'56', u'67', u'4']
['zaozhuang', u'2016-01-26 23:00:00', u'\u5c71\u4ead\u533a\u73af\u4fdd\u5c40', u'188', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'141', u'215', u'1.681', u'53', u'19', u'31', u'79']
['taicang', u'2016-01-26 23:00:00', u'\u79d1\u6559\u65b0\u57ce\u5b9e\u5c0f', u'103', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'77', u'148', u'1.115', u'62', u'4', u'8', u'18']
['tongchuan', u'2016-01-26 23:00:00', u'\u65b0\u533a\u5170\u829d\u516c\u53f8', u'103', u'\u8f7b\u5ea6\u6c61\u67d3', '-', u'77', u'155', u'1.19', u'49', u'27', u'62', u'55']
['guilin', u'2016-01-26 23:00:00', u'\u516b\u4e2d', u'82', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'60', u'60', u'1.265', u'28', u'32', u'40', u'8']
['penglai', u'2016-01-26 23:00:00', u'\u84ec\u83b1\u535a\u7269\u9986', u'51', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'25', u'52', u'2.358', u'41', u'28', u'54', u'33']
['lanzhou', u'2016-01-26 23:00:00', u'\u94c1\u8def\u8bbe\u8ba1\u9662', u'130', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'99', u'152', u'4.893', u'83', u'4', u'28', u'49']
['rongcheng', u'2016-01-26 23:00:00', u'\u5c71\u4e1c\u6210\u5c71\u8f6e\u80ce\u516c\u53f8', u'64', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'46', u'65', u'0.858', u'28', u'46', u'53', u'12']
['yuxi', u'2016-01-26 23:00:00', u'\u5927\u8425\u8857\u9547', u'29', u'\u4f18', u'_', u'20', u'_', u'1.071', u'14', u'31', u'28', u'9']
['haimen', u'2016-01-26 23:00:00', u'\u84d3\u857e\u5e7c\u513f\u56ed', u'_', '-', u'_', u'_', u'_', u'_', u'_', u'_', u'_', u'_']
['tulufandiqu', u'2016-01-26 23:00:00', u'\u5730\u533a\u73af\u4fdd\u5c40', u'95', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'59', u'139', u'3.894', u'52', u'30', u'36', u'16']
['kunming', u'2016-01-26 23:00:00', u'\u78a7\u9e21\u5e7f\u573a', u'28', u'\u4f18', u'_', u'16', u'28', u'0.913', u'21', u'43', u'47', u'8']
['suzhou', u'2016-01-26 23:00:00', u'\u76f8\u57ce\u533a', u'84', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'62', u'108', u'1.01', u'117', u'2', u'17', u'20']
['wuwei', u'2016-01-26 23:00:00', u'\u96f7\u53f0', u'96', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'44', u'141', u'5.689', u'100', u'8', u'44', u'123']
['baoshan', u'2016-01-26 23:00:00', u'\u5e02\u73af\u5883\u76d1\u6d4b\u7ad9', u'52', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'22', u'53', u'1.368', u'_', u'67', u'80', u'11']
['baishan', u'2016-01-26 23:00:00', u'\u73af\u4fdd\u5c40', u'135', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'103', u'125', u'2.172', u'69', u'8', u'29', u'118']
['enshizhou', u'2016-01-26 23:00:00', u'\u5dde\u7535\u529b\u603b\u516c\u53f8', u'109', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'82', u'122', u'0.433', u'43', u'4', u'17', u'19']
['haidongdiqu', u'2016-01-26 23:00:00', u'\u5e73\u5b89\u53bf', u'79', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'24', u'108', u'1.524', u'55', u'41', u'41', u'66']
['xian', u'2016-01-26 23:00:00', u'\u5e7f\u8fd0\u6f6d', u'117', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'76', u'184', u'3.065', u'63', u'8', u'30', u'45']
['jinzhong', u'2016-01-26 23:00:00', u'\u6986\u6b21\u4e09\u4e2d', u'85', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'21', u'119', u'2.332', u'66', u'10', u'29', u'98']
['hechi', u'2016-01-26 23:00:00', u'\u5e02\u75be\u63a7\u4e2d\u5fc3', u'57', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'40', u'46', u'0.835', u'11', u'88', u'95', u'10']
['laibin', u'2016-01-26 23:00:00', u'\u6765\u51b6\u62db\u5f85\u6240', u'88', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'65', u'68', u'0.89', u'28', u'42', u'45', u'44']
['huzhou', u'2016-01-26 23:00:00', u'\u5434\u5174\u533a\u7ad9', u'84', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'61', u'118', u'0.857', u'94', u'11', u'48', u'43']
['kezhou', u'2016-01-26 23:00:00', u'\u5e02\u4eba\u6c11\u653f\u5e9c', u'156', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'71', u'261', u'0.627', u'24', u'47', u'57', u'1']
